Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Nissan,Wingroad,2002,Silver,"KSh 300,000",Kenyan Used,Automatic,254000
Mercedes-Benz,C200,2016,Gray,"KSh 4,200,000",Foreign Used,Automatic,25000
Nissan,Skyline,2016,Pearl,"KSh 2,500,000",Foreign Used,Automatic,89000
Mercedes-Benz,E250,2016,White,"KSh 4,600,000",Foreign Used,Automatic,86000
Toyota,Land,2015,White,"KSh 5,300,000",Foreign Used,Automatic,73000
Toyota,Vitz,2017,Gray,"KSh 1,300,000",Foreign Used,Automatic,91000
Mitsubishi,Outlander,2016,Silver,"KSh 3,000,000",Foreign Used,Automatic,90000
Nissan,Juke,2011,Red,"KSh 890,000",Kenyan Used,Automatic,
Jeep,Grand,2016,Black,"KSh 5,500,000",Foreign Used,Automatic,98000
Toyota,Sienta,2010,Gray,"KSh 570,000",Kenyan Used,CVT,210000
Mazda,Verisa,2016,Purple,"KSh 1,199,999",Foreign Used,Automatic,90000
Porsche,Cayenne,2009,Brown,"KSh 3,300,000",Kenyan Used,Automatic,91000
Mercedes-Benz,C200,2009,Silver,"KSh 1,580,000",Kenyan Used,Automatic,
Toyota,Ractis,2012,White,"KSh 651,000",Kenyan Used,Automatic,221145
Nissan,Vanette,2008,White,"KSh 525,000",Kenyan Used,Automatic,234956
Mitsubishi,Pajero,1989,Green,"KSh 840,000",Kenyan Used,Manual,136379
Mitsubishi,Lancer,1997,White,"KSh 367,500",Kenyan Used,Manual,248247
Nissan,NP300,2012,White,"KSh 1,260,000",Kenyan Used,Manual,230064
Audi,A4,2012,White,"KSh 1,820,000",Kenyan Used,Automatic,140000
Subaru,XV,2016,Black,"KSh 2,550,000",Foreign Used,Automatic,77000
Nissan,March,2016,White,"KSh 1,300,000",Foreign Used,Automatic,82117
Honda,Fit,2016,Silver,"KSh 1,700,000",Foreign Used,Automatic,101192
Volkswagen,Touran,2011,Silver,"KSh 950,000",Kenyan Used,Automatic,170000
Suzuki,Hustler,2016,Green,"KSh 900,000",Foreign Used,Automatic,80800
Nissan,Juke,2016,Red,"KSh 1,650,000",Foreign Used,Automatic,84836
Mazda,Familia,2016,Silver,"KSh 849,000",Foreign Used,Automatic,112200
Nissan,Note,2016,White,"KSh 1,300,000",Kenyan Used,Automatic,147005
Toyota,Crown,2012,White,"KSh 1,445,600",Kenyan Used,Automatic,151858
Mercedes-Benz,M,2009,Black,"KSh 2,362,500",Kenyan Used,Automatic,120131
Mazda,Demio,2015,Red,"KSh 945,000",Kenyan Used,Automatic,100705
Toyota,Allion,2006,White,"KSh 769,600",Kenyan Used,Automatic,212060
Subaru,XV,2015,White,"KSh 1,890,000",Kenyan Used,Automatic,88000
Toyota,Premio,2009,White,"KSh 997,500",Kenyan Used,Automatic,133155
Nissan,Note,2012,Red,"KSh 676,000",Kenyan Used,Automatic,221299
Land,Rover,2004,White,"KSh 2,500,000",Kenyan Used,Manual,213092
Toyota,Axio,2016,White,"KSh 1,550,000",Foreign Used,Automatic,57000
Toyota,Land,2013,Beige,"KSh 6,700,000",Kenyan Used,Manual,164258
Nissan,Advan,2004,White,"KSh 280,000",Kenyan Used,Automatic,186962
Suzuki,Swift,2016,Black,"KSh 1,350,000",Foreign Used,Automatic,89000
Suzuki,Swift,2011,Red,"KSh 490,000",Kenyan Used,Automatic,244354
Toyota,Land,2006,Silver,"KSh 2,150,000",Kenyan Used,Automatic,149551
Land,Rover,1998,Green,"KSh 1,400,000",Kenyan Used,Automatic,198527
Suzuki,Alto,2016,Silver,"KSh 630,000",Kenyan Used,Automatic,
Mitsubishi,Colt,2012,Blue,"KSh 450,000",Kenyan Used,Automatic,135000
Toyota,Hilux,2016,Silver,"KSh 3,000,000",Foreign Used,Manual,72000
Toyota,Succeed,2008,Silver,"KSh 500,000",Kenyan Used,Automatic,
Toyota,Hilux,2016,Brown,"KSh 3,000,000",Foreign Used,Manual,62000
Toyota,Hilux,2009,Silver,"KSh 1,290,000",Kenyan Used,Manual,
Toyota,Corolla,2015,Black,"KSh 1,680,000",Foreign Used,Automatic,
Mitsubishi,Outlander,2016,White,"KSh 3,500,000",Foreign Used,Automatic,76000
Mitsubishi,Lancer,1998,Silver,"KSh 299,999",Kenyan Used,Manual,
Toyota,Corolla,2006,Beige,"KSh 670,000",Kenyan Used,Automatic,
Subaru,Forester,2009,White,"KSh 1,699,000",Kenyan Used,Manual,
Toyota,Probox,2010,White,"KSh 540,000",Kenyan Used,Automatic,163322
Toyota,Corolla,1999,White,"KSh 295,000",Kenyan Used,Automatic,193553
Honda,Fit,2016,Silver,"KSh 1,180,000",Foreign Used,Automatic,82000
Mitsubishi,Pajero,2009,Green,"KSh 2,500,000",Kenyan Used,Automatic,194000
Toyota,Land,2007,Silver,"KSh 2,650,000",Kenyan Used,Automatic,
Toyota,Starlet,1997,Red,"KSh 260,000",Kenyan Used,Manual,
Subaru,XV,2017,Black,"KSh 2,400,000",Foreign Used,Automatic,
Jaguar,XF,2016,Brown,"KSh 3,500,000",Foreign Used,Automatic,58000
Toyota,Noah,2016,Black,"KSh 2,400,000",Foreign Used,Automatic,135000
Toyota,Land,2016,Brown,"KSh 6,500,000",Foreign Used,Automatic,139000
Nissan,Sunny,1998,Gray,"KSh 290,000",Kenyan Used,Automatic,
Volkswagen,Golf,2017,Blue,"KSh 2,100,000",Foreign Used,Automatic,80992
Volvo,V40,2017,Silver,"KSh 2,300,000",Foreign Used,Automatic,92500
Mazda,Axela,2016,Blue,"KSh 1,500,000",Foreign Used,Automatic,
Volvo,V40,2016,White,"KSh 2,300,000",Foreign Used,Automatic,
Volkswagen,Golf,2007,Blue,"KSh 600,000",Kenyan Used,Automatic,
Volvo,V40,2016,Silver,"KSh 2,300,000",Foreign Used,Automatic,92182
Toyota,Hilux,2016,Gray,"KSh 3,000,000",Foreign Used,Manual,52000
Suzuki,Sierra,1989,Green,"KSh 380,000",Kenyan Used,Manual,499726
Mitsubishi,Pajero,2009,Blue,"KSh 2,500,000",Kenyan Used,Automatic,165000
Peugeot,405,1996,Pearl,"KSh 210,000",Kenyan Used,Automatic,167000
Mazda,Axela,2016,Blue,"KSh 1,650,000",Foreign Used,Automatic,59000
Subaru,Outback,2016,Black,"KSh 2,800,000",Foreign Used,Automatic,
Mitsubishi,Mirage,2016,Gray,"KSh 880,000",Foreign Used,Automatic,67922
Toyota,Allion,2010,Silver,"KSh 955,000",Kenyan Used,Automatic,151000
Toyota,Harrier,2019,Pearl,"KSh 6,700,000",Foreign Used,Automatic,50000
Mazda,CX-5,2017,Black,"KSh 3,350,000",Foreign Used,Automatic,
Mazda,CX-3,2016,Beige,"KSh 1,980,000",Foreign Used,Automatic,
Mazda,CX-3,2016,Blue,"KSh 2,100,000",Foreign Used,Automatic,110000
Land,Rover,2014,Pearl,"KSh 8,500,000",Foreign Used,Automatic,116000
Nissan,Teana,2014,Pearl,"KSh 1,255,000",Kenyan Used,Automatic,112000
Lexus,RX,2010,Red,"KSh 2,850,000",Kenyan Used,Automatic,90000
Toyota,Noah,2008,White,"KSh 745,000",Kenyan Used,Automatic,
Toyota,Corolla,2010,White,"KSh 1,070,000",Kenyan Used,Automatic,
Nissan,Advan,2013,White,"KSh 750,000",Kenyan Used,Automatic,
Honda,CR-V,2011,Silver,"KSh 1,680,000",Kenyan Used,Automatic,98000
Toyota,Probox,2016,White,"KSh 970,000",Foreign Used,Automatic,86000
Toyota,Noah,2014,Purple,"KSh 1,780,000",Kenyan Used,Automatic,
Toyota,Crown,2013,Silver,"KSh 1,400,000",Kenyan Used,Automatic,87000
Nissan,NV200,2011,White,"KSh 795,000",Kenyan Used,Automatic,129000
Honda,Fit,2010,Blue,"KSh 635,000",Kenyan Used,Automatic,
Subaru,XV,2014,Green,"KSh 1,800,000",Foreign Used,Automatic,
Toyota,Corolla,2014,Black,"KSh 1,180,000",Kenyan Used,Automatic,
Nissan,Serena,2007,Silver,"KSh 650,000",Kenyan Used,Automatic,146000
Mercedes-Benz,C200,2016,Gray,"KSh 4,299,000",Foreign Used,Automatic,
Mitsubishi,Pajero,2004,Green,"KSh 750,000",Kenyan Used,Manual,147000
Nissan,Advan,2012,White,"KSh 570,000",Kenyan Used,Automatic,110000
Peugeot,504,1985,Green,"KSh 350,000",Kenyan Used,Manual,
Mitsubishi,RVR,2012,White,"KSh 1,450,000",Kenyan Used,Automatic,130000
Toyota,Corolla,2001,White,"KSh 380,000",Kenyan Used,Automatic,200000
Mazda,Axela,2016,Black,"KSh 1,999,999",Foreign Used,Automatic,117000
Volkswagen,Tiguan,2016,Gray,"KSh 2,999,999",Foreign Used,Automatic,54815
Toyota,Hilux,2018,White,"KSh 2,380,000",Kenyan Used,Automatic,138000
BMW,220i,2016,Blue,"KSh 2,100,000",Foreign Used,Automatic,90266
Toyota,Land,2013,Beige,"KSh 6,600,000",Kenyan Used,Manual,123000
Mercedes-Benz,B-Class,2016,White,"KSh 2,299,999",Foreign Used,Automatic,50402
Toyota,Vitz,2013,Silver,"KSh 860,000",Kenyan Used,Automatic,
Toyota,Vitz,2014,Red,"KSh 780,000",Kenyan Used,Automatic,144000
Toyota,Passo,2016,Red,"KSh 930,000",Foreign Used,Automatic,142896
Toyota,Passo,2013,Silver,"KSh 640,000",Kenyan Used,Automatic,137258
Mitsubishi,Delica,2018,Black,"KSh 1,200,000",Foreign Used,Automatic,34725
Toyota,Corolla,2008,Blue,"KSh 845,000",Kenyan Used,Automatic,138011
Nissan,Note,2008,Brown,"KSh 540,000",Kenyan Used,Automatic,149001
Mazda,Demio,2012,Blue,"KSh 635,000",Kenyan Used,Automatic,138011
Toyota,Land,2018,Gray,"KSh 8,000,000",Foreign Used,Manual,35247
Subaru,Forester,2016,Orange,"KSh 2,780,000",Foreign Used,Automatic,
Toyota,Harrier,2016,White,"KSh 3,550,000",Foreign Used,Automatic,71000
Toyota,Hilux,2014,Black,"KSh 3,800,000",Kenyan Used,Automatic,99000
Toyota,Vitz,2007,Silver,"KSh 595,000",Kenyan Used,Automatic,112000
Nissan,NP300,2012,White,"KSh 1,230,000",Kenyan Used,Manual,230000
Toyota,Crown,2011,White,"KSh 1,250,000",Kenyan Used,Automatic,142583
Volkswagen,Golf,2016,White,"KSh 1,700,000",Foreign Used,Automatic,68798
Volkswagen,Golf,2016,Blue,"KSh 1,300,000",Foreign Used,Automatic,65194
BMW,320i,2016,Black,"KSh 2,399,999",Foreign Used,Automatic,113459
Nissan,X-Trail,2016,White,"KSh 2,700,000",Foreign Used,Automatic,47433
Mazda,CX-5,2016,Gray,"KSh 2,300,000",Foreign Used,Automatic,62467
Infiniti,Q50,2016,Gray,"KSh 2,600,000",Foreign Used,Automatic,103443
Toyota,Passo,2016,Yellow,"KSh 1,000,000",Foreign Used,Automatic,39000
Toyota,Sienta,2016,Red,"KSh 1,600,000",Foreign Used,Automatic,104198
Daihatsu,Mira,2016,Silver,"KSh 900,000",Foreign Used,Automatic,94000
Nissan,March,2016,Silver,"KSh 900,000",Foreign Used,Automatic,57000
Mercedes-Benz,A-Class,2016,Red,"KSh 2,700,000",Foreign Used,Automatic,57000
Toyota,Hilux,2021,Gray,"KSh 3,000,000",Kenyan Used,Manual,
Isuzu,D-MAX,2021,White,"KSh 2,900,000",Kenyan Used,Manual,
Peugeot,208,2016,White,"KSh 1,200,000",Foreign Used,Automatic,58630
Toyota,Estima,2016,Silver,"KSh 2,199,999",Foreign Used,Automatic,119299
Toyota,Wish,2016,Black,"KSh 2,000,000",Foreign Used,Automatic,94000
Nissan,Note,2012,White,"KSh 570,000",Kenyan Used,Automatic,
Toyota,Vanguard,2013,Black,"KSh 2,150,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,Black,"KSh 3,400,000",Foreign Used,Automatic,92000
Toyota,Noah,2016,Purple,"KSh 2,450,000",Foreign Used,Automatic,110000
Mercedes-Benz,E350,,Black,"KSh 1,800,000",Kenyan Used,Automatic,
Toyota,Allion,2016,Silver,"KSh 2,050,000",Foreign Used,Automatic,52440
Honda,Vezel,2015,White,"KSh 2,200,000",Foreign Used,Automatic,86000
Toyota,Allion,2017,Silver,"KSh 2,150,000",Foreign Used,Automatic,36000
Nissan,Note,2016,Blue,"KSh 880,000",Foreign Used,Automatic,
Toyota,Allion,,white,"KSh 2,150,000",Foreign Used,Automatic,35000
Subaru,Impreza,2007,Silver,"KSh 760,000",Kenyan Used,Automatic,132964
Toyota,Corolla,2011,Red,"KSh 995,000",Kenyan Used,CVT,124644
Nissan,Latio,2011,White,"KSh 850,000",Kenyan Used,Automatic,105690
Honda,Fit,2014,White,"KSh 980,000",Kenyan Used,Automatic,103000
Honda,Stream,2011,Gray,"KSh 940,000",Kenyan Used,Automatic,127852
Toyota,Vitz,2016,Burgundy,"KSh 1,150,000",Foreign Used,Automatic,63000
Mercedes-Benz,E250,2015,Black,"KSh 4,000,000",Foreign Used,Automatic,53000
Nissan,X-Trail,,white,"KSh 2,600,000",Foreign Used,Automatic,146000
Nissan,Juke,,Black,"KSh 1,450,000",Foreign Used,Automatic,65000
Toyota,GT86,2016,White,"KSh 3,499,999",Foreign Used,Automatic,88116
Mercedes-Benz,CLA-Class,2016,Gray,"KSh 3,200,000",Foreign Used,Automatic,31000
Lexus,LX,2015,Black,"KSh 10,500,000",Foreign Used,Automatic,82000
Mazda,CX-5,2017,Blue,"KSh 3,400,000",Foreign Used,Automatic,128000
Toyota,Spade,2014,Silver,"KSh 890,000",Kenyan Used,Automatic,115000
Toyota,Corolla,2005,White,"KSh 580,000",Kenyan Used,Automatic,
Volkswagen,Beetle,2016,Black,"KSh 1,899,999",Foreign Used,Automatic,94673
Subaru,Forester,2000,White,"KSh 500,000",Kenyan Used,Manual,286359
Toyota,Axio,2017,Silver,"KSh 1,630,000",Foreign Used,Automatic,86000
Isuzu,D-MAX,2010,Gray,"KSh 900,000",Kenyan Used,Manual,509127
Toyota,Passo,2013,Purple,"KSh 650,000",Kenyan Used,Automatic,110095
Toyota,Allion,2016,Silver,"KSh 1,800,000",Foreign Used,Automatic,
Toyota,Rush,2007,Black,"KSh 1,080,000",Kenyan Used,Automatic,
Mazda,CX-3,2016,Gray,"KSh 1,980,000",Foreign Used,Automatic,83000
Mazda,Premacy,2008,White,"KSh 550,000",Kenyan Used,Automatic,213798
Toyota,Vitz,2010,Silver,"KSh 560,000",Kenyan Used,Automatic,125000
Toyota,Mark,2011,Silver,"KSh 1,150,000",Kenyan Used,Automatic,
Toyota,Crown,2015,Black,"KSh 2,450,000",Kenyan Used,Automatic,157248
Toyota,Corolla,2014,Blue,"KSh 1,200,000",Kenyan Used,Automatic,157426
Nissan,Liberty,2002,Silver,"KSh 340,000",Kenyan Used,Automatic,169551
Toyota,Corolla,1996,White,"KSh 150,000",Kenyan Used,Manual,
Mazda,Axela,2017,Silver,"KSh 1,950,000",Foreign Used,Automatic,86000
Volkswagen,Touran,2016,Black,"KSh 2,000,000",Foreign Used,Automatic,64000
Nissan,Sylphy,2014,Silver,"KSh 1,080,000",Kenyan Used,Automatic,
Subaru,Levorg,2016,Blue,"KSh 2,100,000",Foreign Used,Automatic,120000
Nissan,Bluebird,2009,Silver,"KSh 620,000",Kenyan Used,Automatic,
Subaru,Outback,2004,White,"KSh 575,000",Kenyan Used,Manual,
Toyota,Harrier,2016,Black,"KSh 3,600,000",Foreign Used,Automatic,80000
Nissan,Wingroad,2008,Gray,"KSh 400,000",Kenyan Used,Automatic,300000
Mazda,CX-5,2014,Black,"KSh 1,999,000",Kenyan Used,Automatic,117000
Toyota,Corolla,2010,White,"KSh 950,000",Kenyan Used,Automatic,210000
Toyota,Land,2017,Silver,"KSh 11,500,000",Foreign Used,Automatic,53000
Toyota,Allion,2008,Silver,"KSh 950,000",Kenyan Used,Automatic,
Toyota,Crown,2014,Black,"KSh 1,900,000",Kenyan Used,Automatic,121000
Toyota,RAV4,2001,Silver,"KSh 459,000",Kenyan Used,Manual,199000
Volkswagen,Passat,2009,Black,"KSh 890,000",Kenyan Used,Automatic,150000
Nissan,Note,2018,Red,"KSh 1,140,000",Foreign Used,Automatic,32000
Toyota,Hilux,2015,Gray,"KSh 4,200,000",Foreign Used,Automatic,69583
Toyota,TownAce,2015,White,"KSh 1,000,000",Foreign Used,Automatic,130000
Mitsubishi,RVR,2011,White,"KSh 1,450,000",Kenyan Used,Automatic,
Mitsubishi,RVR,2012,White,"KSh 1,390,000",Kenyan Used,Automatic,106000
Toyota,Land,2016,Silver,"KSh 11,500,000",Foreign Used,Automatic,79000
Volkswagen,Jetta,2009,Red,"KSh 450,000",Kenyan Used,Automatic,
Nissan,March,2013,Gold,"KSh 670,000",Kenyan Used,Automatic,21167
Subaru,Levorg,2016,Blue,"KSh 3,300,000",Foreign Used,Automatic,94592
Volkswagen,Touran,2016,Black,"KSh 2,299,999",Foreign Used,Automatic,118738
Nissan,X-Trail,2009,Silver,"KSh 850,000",Kenyan Used,Automatic,
Toyota,Corolla,2008,Silver,"KSh 650,000",Kenyan Used,Automatic,251870
Mercedes-Benz,M,2014,Black,"KSh 4,900,000",Kenyan Used,Automatic,
Nissan,Tiida,2009,Silver,"KSh 505,000",Kenyan Used,Automatic,228000
Toyota,Spade,2016,Brown,"KSh 1,100,000",Foreign Used,Automatic,75000
Toyota,Land,2003,Green,"KSh 1,600,000",Kenyan Used,Manual,212000
Toyota,Passo,2013,Silver,"KSh 650,000",Kenyan Used,Automatic,131253
Mitsubishi,RVR,2011,Pearl,"KSh 1,450,000",Kenyan Used,Automatic,142000
Toyota,Succeed,2009,Silver,"KSh 685,000",Kenyan Used,Automatic,171253
Toyota,Dyna,2005,White,"KSh 1,200,000",Kenyan Used,Manual,
Toyota,Land,2003,Gray,"KSh 2,000,000",Kenyan Used,Automatic,
Volkswagen,Golf,2016,Blue,"KSh 1,900,000",Foreign Used,Automatic,58000
Toyota,Corolla,2015,White,"KSh 1,450,000",Foreign Used,Automatic,90000
Toyota,Premio,2003,Silver,"KSh 620,000",Kenyan Used,Automatic,145000
Mazda,CX-5,2015,Black,"KSh 2,550,000",Foreign Used,Automatic,134000
Toyota,Corolla,2009,Silver,"KSh 850,000",Kenyan Used,Automatic,
Audi,A3,2015,Brown,"KSh 1,650,000",Kenyan Used,Automatic,119000
Land,Rover,2016,Red,"KSh 5,999,999",Kenyan Used,Automatic,61000
Toyota,Hilux,2015,Silver,"KSh 2,000,050",Kenyan Used,Manual,120000
Mazda,CX-5,2014,White,"KSh 1,670,000",Kenyan Used,Automatic,132582
Toyota,Premio,2008,Pearl,"KSh 1,130,000",Kenyan Used,Automatic,
Nissan,Note,2014,White,"KSh 780,000",Kenyan Used,Automatic,182993
Subaru,Outback,2008,Silver,"KSh 1,150,000",Kenyan Used,Automatic,
Mercedes-Benz,E280,2006,Black,"KSh 1,200,000",Kenyan Used,Automatic,109110
Subaru,Forester,2008,Black,"KSh 1,320,000",Kenyan Used,Automatic,160000
Honda,Vezel,2016,White,"KSh 2,450,000",Foreign Used,Automatic,85000
Toyota,Wish,2016,Black,"KSh 1,900,000",Foreign Used,Automatic,
Nissan,X-Trail,2016,Gold,"KSh 2,600,000",Foreign Used,Automatic,104912
Toyota,Esquire,2016,White,"KSh 2,600,000",Foreign Used,Automatic,
Mazda,Premacy,2011,Gray,"KSh 600,000",Kenyan Used,Automatic,164000
Toyota,Corolla,2001,White,"KSh 380,000",Kenyan Used,Manual,358869
Honda,Stream,2008,Silver,"KSh 750,000",Kenyan Used,Automatic,123554
Nissan,Pick-Up,1995,Gray,"KSh 600,000",Kenyan Used,Manual,185000
Toyota,Corolla,2009,Blue,"KSh 790,000",Kenyan Used,Automatic,126332
Toyota,Premio,2009,White,"KSh 950,000",Kenyan Used,Automatic,
Nissan,Patrol,2016,,"KSh 2,150,000",Kenyan Used,Manual,117372
Land,Rover,2013,White,"KSh 6,500,000",Kenyan Used,Automatic,58000
Lexus,LX,2016,Black,"KSh 13,800,000",Foreign Used,Automatic,59000
Volkswagen,Jetta,2014,Brown,"KSh 1,200,000",Kenyan Used,Automatic,81000
Nissan,Juke,2016,White,"KSh 2,250,000",Foreign Used,Automatic,78052
Jeep,Grand,2016,Black,"KSh 5,500,000",Foreign Used,Automatic,98213
Nissan,Note,2015,Blue,"KSh 749,000",Kenyan Used,Automatic,
Nissan,Sylphy,2016,Black,"KSh 1,500,000",Foreign Used,Automatic,55028
SsangYong,Musso,1998,Blue,"KSh 600,000",Kenyan Used,Manual,
Toyota,Harrier,2008,Black,"KSh 1,050,000",Kenyan Used,Automatic,
Toyota,RAV4,2014,Brown,"KSh 2,550,000",Kenyan Used,Automatic,
Mazda,CX-5,2015,Red,"KSh 1,990,000",Kenyan Used,Automatic,132000
Nissan,Note,2013,Red,"KSh 720,000",Kenyan Used,Automatic,
Toyota,Land,2016,White,"KSh 7,200,000",Foreign Used,Automatic,27455
Nissan,NV200,2014,Brown,"KSh 1,080,000",Kenyan Used,Automatic,138000
BMW,X3,2009,White,"KSh 2,100,000",Kenyan Used,Automatic,
Mitsubishi,Mirage,2016,Silver,"KSh 850,000",Foreign Used,Automatic,92337
Toyota,Premio,2017,Red,"KSh 2,600,000",Foreign Used,Automatic,32000
Toyota,Harrier,2014,Purple,"KSh 2,650,000",Kenyan Used,Automatic,
Mercedes-Benz,GLC-Class,2016,White,"KSh 5,950,000",Foreign Used,Automatic,
Toyota,Vitz,2014,Black,"KSh 750,000",Kenyan Used,Automatic,
Toyota,Corolla,2000,Black,"KSh 485,000",Kenyan Used,Automatic,
Toyota,Vitz,2015,Burgundy,"KSh 1,050,000",Foreign Used,Automatic,44000
Toyota,Land,2016,Black,"KSh 5,999,000",Foreign Used,Automatic,34000
Subaru,Impreza,2009,Black,"KSh 830,000",Kenyan Used,Automatic,97000
Toyota,Land,1999,Beige,"KSh 3,200,000",Kenyan Used,Automatic,
Mazda,Demio,2016,Blue,"KSh 1,250,000",Foreign Used,Automatic,66400
Lexus,NX,2016,Pearl,"KSh 4,900,000",Foreign Used,Automatic,77255
BMW,320i,2007,Gray,"KSh 985,000",Kenyan Used,Automatic,
Toyota,Mark,2005,Silver,"KSh 550,000",Kenyan Used,Automatic,185000
Toyota,Land,2003,White,"KSh 1,250,000",Kenyan Used,Manual,179355
Honda,CR-V,2004,Blue,"KSh 750,000",Kenyan Used,CVT,
Mitsubishi,L200,1990,White,"KSh 420,000",Kenyan Used,Manual,250000
Ford,Focus,2015,Gray,"KSh 1,350,000",Kenyan Used,Automatic,77000
Toyota,Esquire,2016,White,"KSh 2,500,000",Foreign Used,Automatic,14667
Toyota,Corolla,1998,White,"KSh 360,000",Kenyan Used,Automatic,360000
Honda,Fit,2013,Blue,"KSh 900,000",Kenyan Used,Automatic,
Toyota,Mark,2010,White,"KSh 1,100,000",Kenyan Used,Automatic,
Toyota,Noah,2014,White,"KSh 1,700,000",Kenyan Used,Automatic,
Toyota,Wish,2010,White,"KSh 880,000",Kenyan Used,Automatic,
Suzuki,Every,2015,White,"KSh 530,000",Kenyan Used,Automatic,
Toyota,Premio,2001,Beige,"KSh 450,000",Kenyan Used,Automatic,
Toyota,Hilux,2018,White,"KSh 2,380,000",Kenyan Used,Manual,137718
Toyota,Harrier,2016,Black,"KSh 3,680,000",Foreign Used,Automatic,99000
Toyota,Vitz,2006,Gray,"KSh 450,000",Kenyan Used,Automatic,
Volkswagen,Golf,2014,Blue,"KSh 1,330,000",Kenyan Used,Automatic,
Toyota,RAV4,2010,Black,"KSh 1,290,000",Kenyan Used,Automatic,154196
Land,Rover,1958,Green,"KSh 450,000",Kenyan Used,Manual,
Nissan,X-Trail,2012,Red,"KSh 1,250,000",Kenyan Used,Automatic,
Toyota,Axio,2009,White,"KSh 780,000",Kenyan Used,Automatic,145000
Toyota,Premio,2007,Silver,"KSh 750,000",Kenyan Used,Automatic,
Toyota,Corolla,2016,Purple,"KSh 1,700,000",Foreign Used,Automatic,146703
Toyota,Land,2009,Black,"KSh 6,750,000",Kenyan Used,Automatic,
Toyota,Premio,2004,Red,"KSh 700,000",Kenyan Used,Automatic,
Mazda,CX-5,2018,White,"KSh 3,299,999",Foreign Used,Automatic,65349
Toyota,Land,2013,Black,"KSh 3,800,000",Kenyan Used,Automatic,
Nissan,X-Trail,2002,Silver,"KSh 650,000",Kenyan Used,Automatic,
Mercedes-Benz,E240,2007,Blue,"KSh 1,350,000",Kenyan Used,Automatic,157000
Subaru,Trezia,2013,Silver,"KSh 849,000",Kenyan Used,Automatic,69000
Toyota,Harrier,2010,Blue,"KSh 1,850,000",Kenyan Used,Automatic,103000
Nissan,Tiida,2008,Silver,"KSh 440,000",Kenyan Used,Automatic,130000
Subaru,Forester,2017,Silver,"KSh 3,300,000",Foreign Used,Automatic,81200
Nissan,Note,2014,Blue,"KSh 780,000",Kenyan Used,Automatic,86045
Subaru,Forester,2015,Black,"KSh 2,500,000",Kenyan Used,Automatic,69318
Chevrolet,Cruze,2014,Silver,"KSh 1,250,000",Kenyan Used,Automatic,49261
Toyota,Harrier,2009,Black,"KSh 1,450,000",Kenyan Used,Automatic,93000
Land,Rover,2015,Teal,"KSh 10,250,000",Kenyan Used,Automatic,110000
Toyota,Axio,2016,White,"KSh 1,550,000",Foreign Used,Automatic,
Toyota,Land,2014,White,"KSh 6,499,999",Kenyan Used,Automatic,
Toyota,Land,2011,Silver,"KSh 5,500,000",Kenyan Used,Automatic,
Nissan,Dayz,2016,Blue,"KSh 850,000",Foreign Used,Automatic,
Nissan,Elgrand,2012,Black,"KSh 1,550,000",Kenyan Used,Automatic,
Volkswagen,Polo,2017,Pearl,"KSh 1,400,000",Foreign Used,Automatic,73464
Audi,Q5,2012,White,"KSh 1,980,000",Kenyan Used,Automatic,91852
Toyota,Land,,Black,"KSh 8,590,000",Kenyan Used,Automatic,
Subaru,Outback,2008,Silver,"KSh 1,150,000",Kenyan Used,Automatic,190000
Toyota,Land,1990,Green,"KSh 1,100,000",Kenyan Used,Manual,168000
Honda,Fit,2016,White,"KSh 1,250,000",Foreign Used,Automatic,99999
Toyota,Ractis,2015,Purple,"KSh 1,280,000",Kenyan Used,Automatic,109000
Honda,Fit,2012,Blue,"KSh 650,000",Kenyan Used,Automatic,
Mercedes-Benz,E250,2012,Black,"KSh 2,300,000",Kenyan Used,Automatic,
Nissan,Patrol,2012,Blue,"KSh 2,050,000",Kenyan Used,Manual,
Toyota,Hilux,2012,White,"KSh 1,380,000",Kenyan Used,Manual,138706
Nissan,X-Trail,2006,White,"KSh 770,000",Kenyan Used,Automatic,155000
Toyota,Vanguard,2009,Gray,"KSh 1,650,000",Kenyan Used,Automatic,115454
Nissan,X-Trail,2012,White,"KSh 1,450,000",Kenyan Used,Automatic,85635
Toyota,Vanguard,2012,Black,"KSh 2,200,000",Kenyan Used,CVT,
